STATE_ABBR,STATE,COUNTY,STATEFP,CNTYFP,CNTYTVHH,DMAINDEX,DMA
NE ,Nebraska,Polk                        ,31,143,2190,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,Red Willow                  ,31,145,4640,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,Richardson                  ,31,147,3860,78,OMAHA (NE)                                                           
NE ,Nebraska,Rock                        ,31,149,700,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,Saline                      ,31,151,5260,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,Sarpy                       ,31,153,44930,78,OMAHA (NE)                                                           
NE ,Nebraska,Saunders                    ,31,155,7550,78,OMAHA (NE)                                                           
NE ,Nebraska,Scotts Bluff                ,31,157,14670,197,CHEYENNE (WY) - SCOTTSBLUF (NE)                                      
NE ,Nebraska,Seward                      ,31,159,5880,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,Sheridan                    ,31,161,2440,175,RAPID CITY (SD)                                                      
NE ,Nebraska,Sherman                     ,31,163,1380,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,Sioux                       ,31,165,600,175,RAPID CITY (SD)                                                      
NE ,Nebraska,Stanton                     ,31,167,2270,140,SIOUX CITY (IA)                                                      
NE ,Nebraska,Thayer                      ,31,169,2480,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,Thomas                      ,31,171,290,209,NORTH PLATTE (NE)                                                    
NE ,Nebraska,Thurston                    ,31,173,2190,140,SIOUX CITY (IA)                                                      
NE ,Nebraska,Valley                      ,31,175,1840,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,Washington                  ,31,177,7070,78,OMAHA (NE)                                                           
NE ,Nebraska,Wayne                       ,31,179,3480,140,SIOUX CITY (IA)                                                      
NE ,Nebraska,Webster                     ,31,181,1670,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,Wheeler                     ,31,183,300,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NE ,Nebraska,York                        ,31,185,5660,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
NV ,Nevada,Carson City                 ,32,510,21170,114,RENO (NV)                                                            
NV ,Nevada,Churchill                   ,32,1,9160,114,RENO (NV)                                                            
NV ,Nevada,Clark                       ,32,3,569150,52,LAS VEGAS (NV)                                                       
NV ,Nevada,Douglas                     ,32,5,18410,114,RENO (NV)                                                            
