"","Category","Total Cases","Total Deaths"
"4622","20200401_TYLER (TX) - LONGVIEW (TX) - LUFKIN (TX) - NACOGDOCHES (TX)",73,1
"4623","20200401_UTICA (NY)",85,4
"4624","20200401_VICTORIA (TX)",16,0
"4625","20200401_WACO (TX) - TEMPLE (TX) - BRYAN (TX)",166,5
"4626","20200401_WASHINGTON (DC) - HAGERSTOWN (MD)",2330,30
"4627","20200401_WASHINGTON, DC(HAGRSTWN)",49,0
"4628","20200401_WATERTOWN (NY)",48,0
"4629","20200401_WAUSAU (WI) - RHINELANDER (WI)",14,0
"4630","20200401_WEST PALM BEACH (FL) - FT. PIERCE (FL)",732,24
"4631","20200401_WHEELING (WV) - STEUBENVILLE (OH)",45,0
"4632","20200401_WICHITA (KS) - HUTCHINSON (KS)",99,1
"4633","20200401_WICHITA FALLS (TX) - LAWTON (OK)",73,0
"4634","20200401_WILKES BARRE (PA) - SCRANTON (PA)",780,17
"4635","20200401_WILMINGTON (NC)",48,0
"4636","20200401_YAKIMA (WA) - PASCO (WA) - RICHLAND (WA) - KENNEWICK (WA)",364,9
"4637","20200401_YOUNGSTOWN (OH)",262,15
"4638","20200401_YUMA (AZ) - EL CENTRO (CA)",55,0
"4639","20200401_ZANESVILLE (OH)",2,0
"4640","20200402_ABILENE (TX) - SWEETWATER (TX)",20,0
"4641","20200402_ALBANY (GA)",859,45
"4642","20200402_ALBANY (NY) - SCHENECTADY (NY) - TROY (NY)",901,18
"4643","20200402_ALBUQUERQUE (NM) - SANTA FE (NM)",421,8
"4644","20200402_ALEXANDRIA (LA)",123,4
"4645","20200402_AMARILLO (TX)",62,1
"4646","20200402_ANCHORAGE (AK)",78,2
"4647","20200402_ATLANTA (GA)",3274,104
"4648","20200402_AUGUSTA (GA)",131,3
"4649","20200402_AUSTIN (TX)",427,4
"4650","20200402_BAKERSFIELD (CA)",155,1
"4651","20200402_BALTIMORE (MD)",1159,12
"4652","20200402_BANGOR (ME)",22,0
"4653","20200402_BATON ROUGE (LA)",778,26
"4654","20200402_BEAUMONT (TX) - PORT ARTHUR (TX)",55,1
"4655","20200402_BEND (OR)",32,0
"4656","20200402_BILLINGS (MT)",45,0
"4657","20200402_BILOXI (MS) - GULFPORT (MS)",114,2
"4658","20200402_BINGHAMTON (NY)",105,5
"4659","20200402_BIRMINGHAM (AL) - ANNISTON (AL) - TUSCALOOSA (AL)",628,12
"4660","20200402_BLUEFIELD (WV) - BECKLEY (WV) - OAK HILL (WV)",11,0
"4661","20200402_BOISE (ID)",416,4
"4662","20200402_BOSTON (MA) - MANCHESTER (NH)",7766,118
"4663","20200402_BOWLING GREEN (KY)",26,0
"4664","20200402_BUFFALO (NY)",896,23
"4665","20200402_BURLINGTON (VT) - PLATTSBURGH (NY)",378,8
"4666","20200402_BUTTE (MT) - BOZEMAN (MT)",115,1
"4667","20200402_CASPER (WY) - RIVERTON (WY)",51,0
"4668","20200402_CEDAR RAPIDS (IA) - WATERLOO (IA) - IOWA CITY (IA) - DUBUQUE (IA)",325,8
"4669","20200402_CHAMPAIGN (IL) - SPRINGFIELD (IL) - DECATUR (IL)",108,5
"4670","20200402_CHARLESTON (SC)",326,1
"4671","20200402_CHARLESTON (WV) - HUNTINGTON (WV)",85,4
"4672","20200402_CHARLOTTE (NC)",861,6
"4673","20200402_CHARLOTTESVILLE",17,0
"4674","20200402_CHARLOTTESVILLE (VA)",31,0
"4675","20200402_CHATTANOOGA (TN)",159,6
"4676","20200402_CHEYENNE (WY) - SCOTTSBLUF (NE)",41,0
"4677","20200402_CHICAGO (IL)",7580,161
"4678","20200402_CHICO (CA) - REDDING (CA)",19,1
"4679","20200402_CINCINNATI (OH)",432,15
"4680","20200402_CLARKSBURG (WV) - WESTON (WV)",34,1
"4681","20200402_CLEVELAND (OH) - AKRON (OH) - CANTON (OH)",1258,32
"4682","20200402_COLORADO SPRINGS (CO) - PUEBLO (CO)",391,20
"4683","20200402_COLUMBIA (MO) - JEFFERSON CITY (MO)",129,1
"4684","20200402_COLUMBIA (SC)",545,12
"4685","20200402_COLUMBUS (GA)",261,10
"4686","20200402_COLUMBUS (MS) - TUPELO (MS) - WEST POINT (MS)",156,5
"4687","20200402_COLUMBUS (OH)",615,9
"4688","20200402_CORPUS CHRISTI (TX)",47,0
"4689","20200402_DALLAS (TX) - FT. WORTH (TX)",1716,32
"4690","20200402_DAVENPORT (IA) - ROCK ISLAND (IL) - MOLINE (IL)",102,3
"4691","20200402_DAYTON (OH)",170,12
"4692","20200402_DENVER (CO)",3159,75
"4693","20200402_DES MOINES (IA) - AMES (IA)",166,2
"4694","20200402_DETROIT (MI)",9340,383
"4695","20200402_DOTHAN (AL)",61,2
"4696","20200402_DULUTH (MN) - SUPERIOR (WI)",33,2
"4697","20200402_EL PASO (TX)",89,0
"4698","20200402_ELMIRA (NY)",76,1
"4699","20200402_ERIE (PA)",22,0
"4700","20200402_EUGENE (OR)",46,2
"4701","20200402_EUREKA (CA)",38,0
"4702","20200402_EVANSVILLE (IN)",128,4
"4703","20200402_FAIRBANKS (AK)",42,0
"4704","20200402_FARGO (ND) - VALLEY CITY (ND)",68,1
"4705","20200402_FLINT (MI) - SAGINAW (MI) - BAY CITY (MI)",516,13
"4706","20200402_FLORENCE (SC) - MYRTLE BEACH (SC)",102,10
"4707","20200402_FRESNO (CA) - VISALIA (CA)",217,3
"4708","20200402_FT. MYERS (FL) - NAPLES (FL)",505,14
"4709","20200402_FT. SMITH (AR) - FAY (AR) - SPRINGDALE (AR) - ROGERS (AR)",90,1
"4710","20200402_FT. WAYNE (IN)",66,3
"4711","20200402_GAINESVILLE (FL)",97,0
"4712","20200402_GRAND JUNCTION (CO) - MONTROSE (CO)",32,0
"4713","20200402_GRAND RAPIDS (MI) - KALAMAZOO (MI) - BATTLE CREEK (MI)",298,6
"4714","20200402_GREAT FALLS (MT)",19,3
"4715","20200402_GREEN BAY (WI) - APPLETON (WI)",87,3
"4716","20200402_GREENSBORO (NC) - HIGH POINT (NC) - WINSTON SALEM (NC)",230,6
"4717","20200402_GREENVILLE (NC) - NEW BERN (NC) - WASHINGTON (NC)",85,2
"4718","20200402_GREENVILLE (SC) - SPARTANBURG (SC) - ASHEVILLE (NC) - ANDERSON (SC)",390,5
"4719","20200402_GREENWOOD (MS) - GREENVILLE (MS)",99,3
"4720","20200402_HARLINGEN (TX) - WESLACO (TX) - BROWNSVILLE (TX) - MCALLEN (TX)",106,0
"4721","20200402_HARRISBURG (PA) - LANCASTER (PA) - LEBANON (PA) - YORK (PA)",484,7
"4722","20200402_HARRISONBURG",17,0
"4723","20200402_HARRISONBURG (VA)",14,0
"4724","20200402_HARTFORD (CT) - NEW HAVEN (CT)",1518,46
"4725","20200402_HATTIESBURG (MS) - LAUREL (MS)",57,1
"4726","20200402_HELENA (MT)",16,0
"4727","20200402_HONOLULU (HI)",263,2
"4728","20200402_HOUSTON (TX)",1547,17
"4729","20200402_HUNTSVILLE (AL) - DECATUR (AL) - FLORENCE (AL)",215,4
"4730","20200402_IDAHO FALLS (ID) - POCATELLO (ID)",51,0
"4731","20200402_INDIANAPOLIS (IN)",2221,49
"4732","20200402_JACKSON (MS)",378,4
"4733","20200402_JACKSON (TN)",23,0
"4734","20200402_JACKSONVILLE (FL)",549,19
"4735","20200402_JOHNSTOWN (PA) - ALTOONA (PA)",51,0
"4736","20200402_JONESBORO (AR)",24,0
"4737","20200402_JOPLIN (MO) - PITTSBURG (KS)",39,1
"4738","20200402_JUNEAU (AK)",24,0
"4739","20200402_KANSAS CITY (MO)",700,15
"4740","20200402_KINGSPORT (TN) - JOHNSON CITY (TN) - BRISTOL (TN)",71,2
"4741","20200402_KNOXVILLE (TN)",203,1
"4742","20200402_LA CROSSE (WI) - EAU CLAIRE (WI)",73,0
"4743","20200402_LAFAYETTE (IN)",19,1
"4744","20200402_LAFAYETTE (LA)",534,9
"4745","20200402_LAKE CHARLES (LA)",144,4
"4746","20200402_LANSING (MI)",299,6
"4747","20200402_LAREDO (TX)",57,3
"4748","20200402_LAS VEGAS (NV)",1129,34
"4749","20200402_LEXINGTON (KY)",251,11
"4750","20200402_LIMA (OH)",13,0
"4751","20200402_LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)",54,3
"4752","20200402_LITTLE ROCK (AR) - PINE BLUFF (AR)",478,11
"4753","20200402_LOS ANGELES (CA)",5685,120
"4754","20200402_LOUISVILLE (KY)",461,15
"4755","20200402_LUBBOCK (TX)",128,3
"4756","20200402_MACON (GA)",151,8
"4757","20200402_MADISON (WI)",298,6
"4758","20200402_MANKATO (MN)",44,2
"4759","20200402_MARQUETTE (MI)",11,0
"4760","20200402_MEDFORD (OR) - KLAMATH FALLS (OR)",50,0
"4761","20200402_MEMPHIS (TN)",977,14
"4762","20200402_MERIDIAN (MS)",70,0
"4763","20200402_MIAMI (FL) - FT. LAUDERDALE (FL)",4404,38
"4764","20200402_MILWAUKEE (WI)",1240,27
"4765","20200402_MINNEAPOLIS (MN) - ST. PAUL (MN)",562,8
"4766","20200402_MINOT (ND) - BISMARCK (ND) - DICKINSON (ND)",105,2
"4767","20200402_MISSOULA (MT)",40,0
"4768","20200402_MOBILE (AL) - PENSACOLA (FL) - FT. WALTON (FL)",303,9
"4769","20200402_MONROE (LA) - EL DORADO (AR)",168,2
"4770","20200402_MONTEREY (CA) - SALINAS (CA)",128,4
"4771","20200402_MONTGOMERY (AL) - SELMA (AL)",130,2
"4772","20200402_NA",7202,42
"4773","20200402_NASHVILLE (TN)",1687,18
"4774","20200402_NEW ORLEANS (LA)",6943,250
"4775","20200402_NEW YORK (NY)",111407,2473
"4776","20200402_NORFOLK-PORTSMTH-NEWPT NWS",11,1
"4777","20200402_NORFOLK (VA) - PORTSMOUTH (VA) - NEWPORT NEWS (VA)",450,4
"4778","20200402_NORTH PLATTE (NE)",13,1
"4779","20200402_ODESSA (TX) - MIDLAND (TX)",31,1
"4780","20200402_OKLAHOMA CITY (OK)",473,19
"4781","20200402_OMAHA (NE)",211,1
"4782","20200402_ORLANDO (FL) - DAYTONA BEACH (FL) - MELBOURNE (FL)",1212,14
"4783","20200402_OTTUMWA (IA) - KIRKSVILLE (MO)",14,0
"4784","20200402_PADUCAH (KY) - CAPE GIRARDEAU (MO) - HARRISBURG (IL) - MT VERNON (KS)",97,1
"4785","20200402_PANAMA CITY (FL)",42,0
"4786","20200402_PARKERSBURG (WV)",8,0
"4787","20200402_PEORIA (IL) - BLOOMINGTON (IL)",57,2
"4788","20200402_PHILADELPHIA (PA)",6277,88
"4789","20200402_PHOENIX (AZ)",1324,21
"4790","20200402_PITTSBURGH (PA)",769,9
"4791","20200402_PORTLAND (ME) - AUBURN (ME)",360,7
"4792","20200402_PORTLAND (OR)",851,28
"4793","20200402_PROVIDENCE (RI) - NEW BEDFORD (MA)",1094,15
"4794","20200402_QUINCY (IL) - HANNIBAL (MO) - KEOKUK (IA)",4,0
"4795","20200402_RALEIGH (NC) - DURHAM (NC) - FAYETTEVILLE (NC)",608,2
"4796","20200402_RAPID CITY (SD)",27,0
"4797","20200402_RENO (NV)",201,5
"4798","20200402_RICHMOND-PETERSBURG",8,0
"4799","20200402_RICHMOND (VA) - PETERSBURG (VA)",284,5
"4800","20200402_ROANOKE-LYNCHBURG",28,0
"4801","20200402_ROANOKE (VA) - LYNCHBURG (VA)",43,0
"4802","20200402_ROCHESTER (MN) - MASON CITY (IA) - AUSTIN (MN)",120,1
"4803","20200402_ROCHESTER (NY)",498,11
"4804","20200402_ROCKFORD (IL)",28,1
"4805","20200402_SACRAMENTO (CA) - STOCKTON (CA) - MODESTO (CA)",831,24
"4806","20200402_SALISBURY (MD)",122,4
"4807","20200402_SALT LAKE CITY (UT)",1068,3
"4808","20200402_SAN ANGELO (TX)",9,0
"4809","20200402_SAN ANTONIO (TX)",326,11
"4810","20200402_SAN DIEGO (CA)",966,16
"4811","20200402_SAN FRANCISCO (CA) - OAKLAND (CA) - SAN JOSE (CA)",2851,74
"4812","20200402_SANTA BARBARA (CA) - SAN MARCOS (CA) - SAN LUIS OBISPO (CA)",228,1
"4813","20200402_SAVANNAH (GA)",231,7
"4814","20200402_SEATTLE (WA) - TACOMA (WA)",5203,243
"4815","20200402_SHERMAN (TX) - ADA (OK)",23,0
"4816","20200402_SHREVEPORT (LA)",557,18
"4817","20200402_SIOUX CITY (IA)",31,1
"4818","20200402_SIOUX FALLS (SD) - MITCHELL (SD)",146,2
"4819","20200402_SOUTH BEND (IN) - ELKHART (IN)",152,6
"4820","20200402_SPOKANE (WA)",366,8
"4821","20200402_SPRINGFIELD (MA) - HOLYOKE (MA)",733,30
"4822","20200402_SPRINGFIELD (MO)",121,8
"4823","20200402_ST. JOSEPH (MO)",7,0
"4824","20200402_ST. LOUIS (MO)",1248,16
"4825","20200402_SYRACUSE (NY)",514,6
"4826","20200402_TALLAHASSEE (FL) - THOMASVILLE (GA)",112,1
"4827","20200402_TAMPA (FL) - ST. PETERSBURG (FL) - SARASOTA (FL)",1131,28
"4828","20200402_TERRE HAUTE (IN)",29,2
"4829","20200402_TOLEDO (OH)",282,4
"4830","20200402_TOPEKA (KS)",69,3
"4831","20200402_TRAVERSE CITY (MI) - CADILLAC (MI)",72,6
"4832","20200402_TRI-CITIES, TN-VA",5,0
"4833","20200402_TUCSON (AZ) - SIERRA VISTA (AZ)",244,11
"4834","20200402_TULSA (OK)",350,13
"4835","20200402_TWIN FALLS (ID)",401,3
"4836","20200402_TYLER (TX) - LONGVIEW (TX) - LUFKIN (TX) - NACOGDOCHES (TX)",82,1
"4837","20200402_UTICA (NY)",105,4
"4838","20200402_VICTORIA (TX)",20,0
"4839","20200402_WACO (TX) - TEMPLE (TX) - BRYAN (TX)",174,6
"4840","20200402_WASHINGTON (DC) - HAGERSTOWN (MD)",2650,36
"4841","20200402_WASHINGTON, DC(HAGRSTWN)",53,0
"4842","20200402_WATERTOWN (NY)",60,0
"4843","20200402_WAUSAU (WI) - RHINELANDER (WI)",19,0
"4844","20200402_WEST PALM BEACH (FL) - FT. PIERCE (FL)",859,30
"4845","20200402_WHEELING (WV) - STEUBENVILLE (OH)",46,0
"4846","20200402_WICHITA (KS) - HUTCHINSON (KS)",119,1
"4847","20200402_WICHITA FALLS (TX) - LAWTON (OK)",85,1
"4848","20200402_WILKES BARRE (PA) - SCRANTON (PA)",969,20
"4849","20200402_WILMINGTON (NC)",54,0
"4850","20200402_YAKIMA (WA) - PASCO (WA) - RICHLAND (WA) - KENNEWICK (WA)",416,15
"4851","20200402_YOUNGSTOWN (OH)",286,19
"4852","20200402_YUMA (AZ) - EL CENTRO (CA)",63,0
"4853","20200402_ZANESVILLE (OH)",3,0
"4854","20200403_ABILENE (TX) - SWEETWATER (TX)",25,0
"4855","20200403_ALBANY (GA)",1016,47
"4856","20200403_ALBANY (NY) - SCHENECTADY (NY) - TROY (NY)",948,20
"4857","20200403_ALBUQUERQUE (NM) - SANTA FE (NM)",509,11
"4858","20200403_ALEXANDRIA (LA)",131,5
"4859","20200403_AMARILLO (TX)",77,1
"4860","20200403_ANCHORAGE (AK)",87,2
"4861","20200403_ATLANTA (GA)",3868,122
"4862","20200403_AUGUSTA (GA)",148,3
"4863","20200403_AUSTIN (TX)",502,4
"4864","20200403_BAKERSFIELD (CA)",199,2
"4865","20200403_BALTIMORE (MD)",1376,19
"4866","20200403_BANGOR (ME)",28,0
"4867","20200403_BATON ROUGE (LA)",906,32
"4868","20200403_BEAUMONT (TX) - PORT ARTHUR (TX)",65,3
"4869","20200403_BEND (OR)",36,0
"4870","20200403_BILLINGS (MT)",48,0
"4871","20200403_BILOXI (MS) - GULFPORT (MS)",148,2
"4872","20200403_BINGHAMTON (NY)",105,5
"4873","20200403_BIRMINGHAM (AL) - ANNISTON (AL) - TUSCALOOSA (AL)",745,15
"4874","20200403_BLUEFIELD (WV) - BECKLEY (WV) - OAK HILL (WV)",11,0
"4875","20200403_BOISE (ID)",473,4
"4876","20200403_BOSTON (MA) - MANCHESTER (NH)",9068,145
"4877","20200403_BOWLING GREEN (KY)",26,0
"4878","20200403_BUFFALO (NY)",964,26
"4879","20200403_BURLINGTON (VT) - PLATTSBURGH (NY)",426,8
"4880","20200403_BUTTE (MT) - BOZEMAN (MT)",123,1
"4881","20200403_CASPER (WY) - RIVERTON (WY)",54,0
"4882","20200403_CEDAR RAPIDS (IA) - WATERLOO (IA) - IOWA CITY (IA) - DUBUQUE (IA)",357,8
"4883","20200403_CHAMPAIGN (IL) - SPRINGFIELD (IL) - DECATUR (IL)",123,6
"4884","20200403_CHARLESTON (SC)",353,1
"4885","20200403_CHARLESTON (WV) - HUNTINGTON (WV)",91,4
"4886","20200403_CHARLOTTE (NC)",977,7
"4887","20200403_CHARLOTTESVILLE",17,0
"4888","20200403_CHARLOTTESVILLE (VA)",34,0
"4889","20200403_CHATTANOOGA (TN)",175,7
"4890","20200403_CHEYENNE (WY) - SCOTTSBLUF (NE)",45,0
"4891","20200403_CHICAGO (IL)",8768,208
"4892","20200403_CHICO (CA) - REDDING (CA)",25,2
"4893","20200403_CINCINNATI (OH)",504,17
"4894","20200403_CLARKSBURG (WV) - WESTON (WV)",35,1
"4895","20200403_CLEVELAND (OH) - AKRON (OH) - CANTON (OH)",1431,35
"4896","20200403_COLORADO SPRINGS (CO) - PUEBLO (CO)",441,22
"4897","20200403_COLUMBIA (MO) - JEFFERSON CITY (MO)",138,2
"4898","20200403_COLUMBIA (SC)",603,14
"4899","20200403_COLUMBUS (GA)",323,12
"4900","20200403_COLUMBUS (MS) - TUPELO (MS) - WEST POINT (MS)",177,7
"4901","20200403_COLUMBUS (OH)",710,10
"4902","20200403_CORPUS CHRISTI (TX)",49,0
"4903","20200403_DALLAS (TX) - FT. WORTH (TX)",1918,37
"4904","20200403_DAVENPORT (IA) - ROCK ISLAND (IL) - MOLINE (IL)",130,3
"4905","20200403_DAYTON (OH)",192,12
"4906","20200403_DENVER (CO)",3532,86
"4907","20200403_DES MOINES (IA) - AMES (IA)",186,2
"4908","20200403_DETROIT (MI)",10987,435
"4909","20200403_DOTHAN (AL)",90,2
"4910","20200403_DULUTH (MN) - SUPERIOR (WI)",35,2
"4911","20200403_EL PASO (TX)",100,0
"4912","20200403_ELMIRA (NY)",77,1
"4913","20200403_ERIE (PA)",23,0
"4914","20200403_EUGENE (OR)",47,2
"4915","20200403_EUREKA (CA)",41,0
"4916","20200403_EVANSVILLE (IN)",141,4
"4917","20200403_FAIRBANKS (AK)",43,0
"4918","20200403_FARGO (ND) - VALLEY CITY (ND)",74,1
"4919","20200403_FLINT (MI) - SAGINAW (MI) - BAY CITY (MI)",604,15
"4920","20200403_FLORENCE (SC) - MYRTLE BEACH (SC)",106,10
"4921","20200403_FRESNO (CA) - VISALIA (CA)",230,6
"4922","20200403_FT. MYERS (FL) - NAPLES (FL)",566,16
"4923","20200403_FT. SMITH (AR) - FAY (AR) - SPRINGDALE (AR) - ROGERS (AR)",90,1
"4924","20200403_FT. WAYNE (IN)",83,3
"4925","20200403_GAINESVILLE (FL)",112,0
"4926","20200403_GRAND JUNCTION (CO) - MONTROSE (CO)",50,1
"4927","20200403_GRAND RAPIDS (MI) - KALAMAZOO (MI) - BATTLE CREEK (MI)",336,7
"4928","20200403_GREAT FALLS (MT)",26,3
"4929","20200403_GREEN BAY (WI) - APPLETON (WI)",102,4
"4930","20200403_GREENSBORO (NC) - HIGH POINT (NC) - WINSTON SALEM (NC)",258,9
"4931","20200403_GREENVILLE (NC) - NEW BERN (NC) - WASHINGTON (NC)",98,2
"4932","20200403_GREENVILLE (SC) - SPARTANBURG (SC) - ASHEVILLE (NC) - ANDERSON (SC)",438,7
"4933","20200403_GREENWOOD (MS) - GREENVILLE (MS)",110,3
"4934","20200403_HARLINGEN (TX) - WESLACO (TX) - BROWNSVILLE (TX) - MCALLEN (TX)",144,0
"4935","20200403_HARRISBURG (PA) - LANCASTER (PA) - LEBANON (PA) - YORK (PA)",542,10
"4936","20200403_HARRISONBURG",25,0
"4937","20200403_HARRISONBURG (VA)",16,0
"4938","20200403_HARTFORD (CT) - NEW HAVEN (CT)",1980,55
"4939","20200403_HATTIESBURG (MS) - LAUREL (MS)",71,1
"4940","20200403_HELENA (MT)",17,0
"4941","20200403_HONOLULU (HI)",306,2
"4942","20200403_HOUSTON (TX)",1829,20
"4943","20200403_HUNTSVILLE (AL) - DECATUR (AL) - FLORENCE (AL)",248,4
"4944","20200403_IDAHO FALLS (ID) - POCATELLO (ID)",57,0
"4945","20200403_INDIANAPOLIS (IN)",2465,70
"4946","20200403_JACKSON (MS)",435,4
"4947","20200403_JACKSON (TN)",30,0
"4948","20200403_JACKSONVILLE (FL)",629,21
"4949","20200403_JOHNSTOWN (PA) - ALTOONA (PA)",57,0
"4950","20200403_JONESBORO (AR)",27,0
"4951","20200403_JOPLIN (MO) - PITTSBURG (KS)",43,1
"4952","20200403_JUNEAU (AK)",25,0
"4953","20200403_KANSAS CITY (MO)",785,21
"4954","20200403_KINGSPORT (TN) - JOHNSON CITY (TN) - BRISTOL (TN)",76,3
"4955","20200403_KNOXVILLE (TN)",223,1
"4956","20200403_LA CROSSE (WI) - EAU CLAIRE (WI)",81,1
"4957","20200403_LAFAYETTE (IN)",26,1
"4958","20200403_LAFAYETTE (LA)",613,12
"4959","20200403_LAKE CHARLES (LA)",166,4
"4960","20200403_LANSING (MI)",343,9
"4961","20200403_LAREDO (TX)",65,5
"4962","20200403_LAS VEGAS (NV)",1286,39
"4963","20200403_LEXINGTON (KY)",251,11
"4964","20200403_LIMA (OH)",18,0
"4965","20200403_LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)",68,3
"4966","20200403_LITTLE ROCK (AR) - PINE BLUFF (AR)",510,11
"4967","20200403_LOS ANGELES (CA)",6467,136
"4968","20200403_LOUISVILLE (KY)",498,17
"4969","20200403_LUBBOCK (TX)",142,4
"4970","20200403_MACON (GA)",179,8
"4971","20200403_MADISON (WI)",321,7
"4972","20200403_MANKATO (MN)",47,2
"4973","20200403_MARQUETTE (MI)",14,1
"4974","20200403_MEDFORD (OR) - KLAMATH FALLS (OR)",55,0
"4975","20200403_MEMPHIS (TN)",1023,15
"4976","20200403_MERIDIAN (MS)",78,0
"4977","20200403_MIAMI (FL) - FT. LAUDERDALE (FL)",5001,48
"4978","20200403_MILWAUKEE (WI)",1374,38
"4979","20200403_MINNEAPOLIS (MN) - ST. PAUL (MN)",595,14
"4980","20200403_MINOT (ND) - BISMARCK (ND) - DICKINSON (ND)",114,2
"4981","20200403_MISSOULA (MT)",42,0
"4982","20200403_MOBILE (AL) - PENSACOLA (FL) - FT. WALTON (FL)",361,10
"4983","20200403_MONROE (LA) - EL DORADO (AR)",208,3
"4984","20200403_MONTEREY (CA) - SALINAS (CA)",135,5
"4985","20200403_MONTGOMERY (AL) - SELMA (AL)",164,2
"4986","20200403_NA",6694,676
"4987","20200403_NASHVILLE (TN)",1843,23
"4988","20200403_NEW ORLEANS (LA)",7761,295
"4989","20200403_NEW YORK (NY)",126088,2948
"4990","20200403_NORFOLK-PORTSMTH-NEWPT NWS",13,1
"4991","20200403_NORFOLK (VA) - PORTSMOUTH (VA) - NEWPORT NEWS (VA)",523,8
"4992","20200403_NORTH PLATTE (NE)",14,1
"4993","20200403_ODESSA (TX) - MIDLAND (TX)",37,1
"4994","20200403_OKLAHOMA CITY (OK)",518,20
"4995","20200403_OMAHA (NE)",229,1
"4996","20200403_ORLANDO (FL) - DAYTONA BEACH (FL) - MELBOURNE (FL)",1374,17
"4997","20200403_OTTUMWA (IA) - KIRKSVILLE (MO)",18,0
"4998","20200403_PADUCAH (KY) - CAPE GIRARDEAU (MO) - HARRISBURG (IL) - MT VERNON (KS)",104,1
"4999","20200403_PANAMA CITY (FL)",47,0
"5000","20200403_PARKERSBURG (WV)",10,0
"5001","20200403_PEORIA (IL) - BLOOMINGTON (IL)",64,2
"5002","20200403_PHILADELPHIA (PA)",7577,101
"5003","20200403_PHOENIX (AZ)",1451,26
"5004","20200403_PITTSBURGH (PA)",889,9
"5005","20200403_PORTLAND (ME) - AUBURN (ME)",410,9
"5006","20200403_PORTLAND (OR)",920,29
"5007","20200403_PRESQUE ISLE (ME)",1,0
"5008","20200403_PROVIDENCE (RI) - NEW BEDFORD (MA)",1241,18
"5009","20200403_QUINCY (IL) - HANNIBAL (MO) - KEOKUK (IA)",5,0
"5010","20200403_RALEIGH (NC) - DURHAM (NC) - FAYETTEVILLE (NC)",683,2
"5011","20200403_RAPID CITY (SD)",27,0
"5012","20200403_RENO (NV)",276,5
"5013","20200403_RICHMOND-PETERSBURG",11,0
"5014","20200403_RICHMOND (VA) - PETERSBURG (VA)",364,18
"5015","20200403_ROANOKE-LYNCHBURG",33,0
"5016","20200403_ROANOKE (VA) - LYNCHBURG (VA)",48,0
"5017","20200403_ROCHESTER (MN) - MASON CITY (IA) - AUSTIN (MN)",132,2
"5018","20200403_ROCHESTER (NY)",542,15
"5019","20200403_ROCKFORD (IL)",32,1
"5020","20200403_SACRAMENTO (CA) - STOCKTON (CA) - MODESTO (CA)",929,27
"5021","20200403_SALISBURY (MD)",134,4
"5022","20200403_SALT LAKE CITY (UT)",1273,4
"5023","20200403_SAN ANGELO (TX)",10,0
"5024","20200403_SAN ANTONIO (TX)",428,12
"5025","20200403_SAN DIEGO (CA)",1112,17
"5026","20200403_SAN FRANCISCO (CA) - OAKLAND (CA) - SAN JOSE (CA)",3107,85
"5027","20200403_SANTA BARBARA (CA) - SAN MARCOS (CA) - SAN LUIS OBISPO (CA)",245,1
"5028","20200403_SAVANNAH (GA)",265,7
"5029","20200403_SEATTLE (WA) - TACOMA (WA)",5520,256
"5030","20200403_SHERMAN (TX) - ADA (OK)",27,0
"5031","20200403_SHREVEPORT (LA)",638,21
"5032","20200403_SIOUX CITY (IA)",36,1
"5033","20200403_SIOUX FALLS (SD) - MITCHELL (SD)",169,2
"5034","20200403_SOUTH BEND (IN) - ELKHART (IN)",178,6
"5035","20200403_SPOKANE (WA)",379,10
"5036","20200403_SPRINGFIELD (MA) - HOLYOKE (MA)",864,42
"5037","20200403_SPRINGFIELD (MO)",136,9
"5038","20200403_ST. JOSEPH (MO)",10,0
"5039","20200403_ST. LOUIS (MO)",1460,21
"5040","20200403_SYRACUSE (NY)",514,6
"5041","20200403_TALLAHASSEE (FL) - THOMASVILLE (GA)",154,1
"5042","20200403_TAMPA (FL) - ST. PETERSBURG (FL) - SARASOTA (FL)",1305,31
"5043","20200403_TERRE HAUTE (IN)",31,2
"5044","20200403_TOLEDO (OH)",312,5
"5045","20200403_TOPEKA (KS)",82,3
"5046","20200403_TRAVERSE CITY (MI) - CADILLAC (MI)",86,7
"5047","20200403_TRI-CITIES, TN-VA",9,0
"5048","20200403_TUCSON (AZ) - SIERRA VISTA (AZ)",288,11
"5049","20200403_TULSA (OK)",401,16
"5050","20200403_TWIN FALLS (ID)",462,4
"5051","20200403_TYLER (TX) - LONGVIEW (TX) - LUFKIN (TX) - NACOGDOCHES (TX)",103,3
"5052","20200403_UTICA (NY)",105,4
"5053","20200403_VICTORIA (TX)",27,0
"5054","20200403_WACO (TX) - TEMPLE (TX) - BRYAN (TX)",186,6
"5055","20200403_WASHINGTON (DC) - HAGERSTOWN (MD)",3068,45
"5056","20200403_WASHINGTON, DC(HAGRSTWN)",84,0
"5057","20200403_WATERTOWN (NY)",60,0
"5058","20200403_WAUSAU (WI) - RHINELANDER (WI)",21,0
"5059","20200403_WEST PALM BEACH (FL) - FT. PIERCE (FL)",1007,36
"5060","20200403_WHEELING (WV) - STEUBENVILLE (OH)",49,0
"5061","20200403_WICHITA (KS) - HUTCHINSON (KS)",134,1
